"http://dbpedia.org/resource/Hamlin_Garland",1860-09-14
"http://dbpedia.org/resource/Jan_Kasprowicz",1860-12-12
"http://dbpedia.org/resource/Harriet_Monroe",1860-12-23
"http://dbpedia.org/resource/Frederick_George_Scott",1861-04-07
"http://dbpedia.org/resource/Bliss_Carman",1861-04-15
"http://dbpedia.org/resource/Rabindranath_Tagore",1861-05-07
"http://dbpedia.org/resource/Josephine_D._Heard",1861-10-11
"http://dbpedia.org/resource/Arthur_Schnitzler",1862-05-15
"http://dbpedia.org/resource/Gerhart_Hauptmann",1862-11-15
"http://dbpedia.org/resource/Arthur_Machen",1863-03-03
"http://dbpedia.org/resource/Gabriele_D'Annunzio",1863-03-12
"http://dbpedia.org/resource/Johan_Andreas_Dèr_Mouw",1863-07-24
"http://dbpedia.org/resource/Ernest_Thayer",1863-08-14
"http://dbpedia.org/resource/Violet_Jacob",1863-09-01
"http://dbpedia.org/resource/Elizabeth_Roberts_MacDonald",1864-02-17
"http://dbpedia.org/resource/Banjo_Paterson",1864-02-17
"http://dbpedia.org/resource/Francis_Vielé-Griffin",1864-05-26
"http://dbpedia.org/resource/Fruzina_Szalay",1864-09-10
"http://dbpedia.org/resource/Miguel_de_Unamuno",1864-09-29
"http://dbpedia.org/resource/Herman_Gorter",1864-11-26
"http://dbpedia.org/resource/Kazimierz_Przerwa-Tetmajer",1865-02-12
"http://dbpedia.org/resource/Franciszka_Arnsztajnowa",1865-02-19
"http://dbpedia.org/resource/Marion_Angus",1865-03-27
"http://dbpedia.org/resource/Alice_May_Douglas",1865-06-28
"http://dbpedia.org/resource/Rudyard_Kipling",1865-12-30
"http://dbpedia.org/resource/Pencho_Slaveykov",1866-04-27
"http://dbpedia.org/resource/George_Coșbuc",1866-09-20
"http://dbpedia.org/resource/Ndre_Mjeda",1866-11-20
"http://dbpedia.org/resource/Rubén_Darío",1867-01-18
"http://dbpedia.org/resource/Natsume_Sōseki",1867-02-09
"http://dbpedia.org/resource/Lionel_Johnson",1867-03-15
"http://dbpedia.org/resource/Henry_Lawson",1867-06-17
"http://dbpedia.org/resource/Ernest_Dowson",1867-08-02
"http://dbpedia.org/resource/Masaoka_Shiki",1867-10-14
"http://dbpedia.org/resource/W._E._B._Du_Bois",1868-02-23
"http://dbpedia.org/resource/Aleksa_Šantić",1868-05-27
"http://dbpedia.org/resource/Paul_Claudel",1868-08-06
"http://dbpedia.org/resource/Edgar_Lee_Masters",1868-08-23
"http://dbpedia.org/resource/Stanisław_Wyspiański",1869-01-15
"http://dbpedia.org/resource/Else_Lasker-Schüler",1869-02-11
"http://dbpedia.org/resource/Hovhannes_Tumanyan",1869-02-19
"http://dbpedia.org/resource/Laurence_Binyon",1869-08-10
"http://dbpedia.org/resource/Charlotte_Mew",1869-11-15
"http://dbpedia.org/resource/Edwin_Arlington_Robinson",1869-12-22
"http://dbpedia.org/resource/Hilaire_Belloc",1870-07-27
"http://dbpedia.org/resource/Ivan_Bunin",1870-10-22
"http://dbpedia.org/resource/Christopher_Brennan",1870-11-01
"http://dbpedia.org/resource/Jovan_Dučić",1871-02-16
"http://dbpedia.org/resource/John_Millington_Synge",1871-04-16
"http://dbpedia.org/resource/Christian_Morgenstern",1871-05-06
"http://dbpedia.org/resource/James_Weldon_Johnson",1871-06-17
"http://dbpedia.org/resource/W._H._Davies",1871-07-03
"http://dbpedia.org/resource/Paul_Valéry",1871-10-30
"http://dbpedia.org/resource/Stephen_Crane",1871-11-01
"http://dbpedia.org/resource/Paul_Laurence_Dunbar",1872-06-27
"http://dbpedia.org/resource/Eleanor_Hallowell_Abbott",1872-09-22
"http://dbpedia.org/resource/Max_Ehrmann",1872-09-26
"http://dbpedia.org/resource/Arthur_Talmage_Abernethy",1872-10-10
"http://dbpedia.org/resource/Charles_Péguy",1873-01-07
"http://dbpedia.org/resource/Walter_de_la_Mare",1873-04-25
"http://dbpedia.org/resource/Arthur_Chapman_(poet)",1873-06-25
"http://dbpedia.org/resource/Lola_Ridge",1873-12-12
"http://dbpedia.org/resource/Ford_Madox_Ford",1873-12-17
"http://dbpedia.org/resource/Robert_W._Service",1874-01-16
"http://dbpedia.org/resource/Hugo_von_Hofmannsthal",1874-02-01
"http://dbpedia.org/resource/Gertrude_Stein",1874-02-03
"http://dbpedia.org/resource/Amy_Lowell",1874-02-09
"http://dbpedia.org/resource/Gordon_Bottomley",1874-02-20
"http://dbpedia.org/resource/Kyoshi_Takahama",1874-02-22
"http://dbpedia.org/resource/F._M._Cornford",1874-02-27
"http://dbpedia.org/resource/Robert_Frost",1874-03-26
"http://dbpedia.org/resource/G._K._Chesterton",1874-05-29
"http://dbpedia.org/resource/Ursula_Bethell",1874-10-06
"http://dbpedia.org/resource/Tadeusz_Boy-Żeleński",1874-12-21
"http://dbpedia.org/resource/Antonio_Machado",1875-07-26
"http://dbpedia.org/resource/Aleister_Crowley",1875-10-12
"http://dbpedia.org/resource/Avetik_Isahakyan",1875-10-30
"http://dbpedia.org/resource/Władysław_Orkan",1875-11-27
"http://dbpedia.org/resource/Rainer_Maria_Rilke",1875-12-04
"http://dbpedia.org/resource/Ziya_Gökalp",1876-03-23
"http://dbpedia.org/resource/Ivan_Cankar",1876-05-10
"http://dbpedia.org/resource/Milan_Rakić",1876-09-18
"http://dbpedia.org/resource/Filippo_Tommaso_Marinetti",1876-12-22
"http://dbpedia.org/resource/Bolesław_Leśmian",1877-01-22
"http://dbpedia.org/resource/Meta_Vaux_Warrick_Fuller",1877-06-09
"http://dbpedia.org/resource/Petar_Kočić",1877-06-29
"http://dbpedia.org/resource/Hermann_Hesse",1877-07-02
"http://dbpedia.org/resource/Muhammad_Iqbal",1877-11-09
"http://dbpedia.org/resource/Endre_Ady",1877-11-22
"http://dbpedia.org/resource/Peyo_Yavorov",1878-01-01
"http://dbpedia.org/resource/Carl_Sandburg",1878-01-06
"http://dbpedia.org/resource/Edward_Thomas_(poet)",1878-03-03
"http://dbpedia.org/resource/Erich_Mühsam",1878-04-06
"http://dbpedia.org/resource/Robert_Walser_(writer)",1878-04-15
"http://dbpedia.org/resource/John_Masefield",1878-06-01
"http://dbpedia.org/resource/Eino_Leino",1878-07-06
"http://dbpedia.org/resource/Leopold_Staff",1878-11-14
"http://dbpedia.org/resource/Agnes_Miegel",1879-03-09
"http://dbpedia.org/resource/Neyzen_Tevfik",1879-03-24
"http://dbpedia.org/resource/Melville_Henry_Cane",1879-04-15
"http://dbpedia.org/resource/Kosta_Abrašević",1879-05-29
"http://dbpedia.org/resource/James_Larkin_Pearson",1879-09-13
"http://dbpedia.org/resource/Wallace_Stevens",1879-10-02
"http://dbpedia.org/resource/Patrick_Pearse",1879-11-10
"http://dbpedia.org/resource/Vachel_Lindsay",1879-11-10
"http://dbpedia.org/resource/Émile_Nelligan",1879-12-24
"http://dbpedia.org/resource/Angelina_Weld_Grimké",1880-02-27
"http://dbpedia.org/resource/Vladislav_Petković_Dis",1880-03-10
"http://dbpedia.org/resource/Tudor_Arghezi",1880-05-21
"http://dbpedia.org/resource/Margit_Kaffka",1880-06-10
"http://dbpedia.org/resource/Guillaume_Apollinaire",1880-08-26
"http://dbpedia.org/resource/Georgia_Douglas_Johnson",1880-09-10
"http://dbpedia.org/resource/Alfred_Noyes",1880-09-16
"http://dbpedia.org/resource/Andrei_Bely",1880-10-26
